city_name,census_block,crime_counts
New York,360470051001003,6
New York,360470051001004,13
New York,360470051001005,7
New York,360470051001007,1
New York,360470051002002,1
New York,360470051002003,5
New York,360470051002004,6
New York,360470051002005,5
New York,360470051003001,10
New York,360470051003002,1
New York,360470051003003,7
New York,360470051003004,8
New York,360470051003005,1
New York,360470051003006,3
New York,360470051003007,6
New York,360470051003008,8
New York,360470051003009,1
New York,360470052011000,5
New York,360470052011001,4
New York,360470052011002,2
New York,360470052011003,5
New York,360470052011004,7
New York,360470052011005,1
New York,360470052021000,15
New York,360470052022000,5
New York,360470052022001,12
New York,360470052022002,7
New York,360470052022003,13
New York,360470053001000,8
New York,360470053001002,1
New York,360470053001003,2
New York,360470053001006,6
New York,360470053001008,2
New York,360470053001009,11
New York,360470053001010,6
New York,360470053001011,1
New York,360470053001012,7
New York,360470053001014,3
New York,360470053001015,12
New York,360470053001017,3
New York,360470053001018,10
New York,360470053001019,13
New York,360470053001020,1
New York,360470053001021,8
New York,360470053001023,1
New York,360470053001024,1
New York,360470053001029,3
New York,360470053001030,2
New York,360470053001031,1
New York,360470053001034,5
New York,360470053001036,3
New York,360470053001040,4
New York,360470053001043,1
New York,360470053001044,3
New York,360470053002000,3
New York,360470053002001,2
New York,360470053002002,6
New York,360470053002003,3
New York,360470053002004,8
New York,360470053002005,11
New York,360470053002007,6
New York,360470053003000,1
New York,360470053003001,3
New York,360470053003002,2
New York,360470053003003,3
New York,360470053003004,6
New York,360470053003005,1
New York,360470053004001,2
New York,360470053004002,1
New York,360470053004003,2
New York,360470053004004,3
New York,360470053004005,2
New York,360470053004006,1
New York,360470053004008,1
New York,360470053004009,4
New York,360470053004010,11
New York,360470053004011,4
New York,360470054001000,9
New York,360470054001001,6
New York,360470054001002,4
New York,360470054002003,2
New York,360470054002004,14
New York,360470054003001,11
New York,360470054003002,1
New York,360470056011000,7
New York,360470056011001,2
New York,360470056011003,1
New York,360470056011004,11
New York,360470056012000,6
New York,360470056012001,10
New York,360470056012002,5
New York,360470056012004,11
New York,360470056021000,14
New York,360470056021001,12
New York,360470056021002,16
New York,360470056021003,14
New York,360470056021005,3
New York,360470058001000,10
New York,360470058001002,9
New York,360470058001003,2
New York,360470058002001,13
New York,360470058002002,20
New York,360470058002004,7
New York,360470058003000,5
New York,360470058003001,12
New York,360470059001000,3
New York,360470059001001,2
New York,360470059001002,5
New York,360470059001004,3
New York,360470059001005,12
New York,360470059001006,1
New York,360470059001007,14
New York,360470059001008,3
New York,360470059001009,4
New York,360470059002000,4
New York,360470059002002,7
New York,360470059002004,7
New York,360470059002006,1
New York,360470059002007,8
New York,360470059002009,3
New York,360470059002014,1
New York,360470059002016,3
New York,360470059002017,1
New York,360470059002018,5
New York,360470059002019,3
New York,360470059002020,9
New York,360470059002023,5
New York,360470059002024,1
New York,360470059002025,1
New York,360470059002026,7
New York,360470059002030,4
New York,360470059002031,7
New York,360470059002033,6
New York,360470059002034,8
New York,360470060001002,17
New York,360470060002001,6
New York,360470060002002,8
New York,360470060002003,6
New York,360470060003000,9
New York,360470060003001,6
New York,360470062001000,6
New York,360470062001001,17
New York,360470062001002,19
New York,360470062002001,17
New York,360470062003000,8
New York,360470062003001,6
New York,360470062003002,16
New York,360470063001000,5
New York,360470063001002,2
New York,360470063002000,4
New York,360470063002001,7
New York,360470063002002,6
New York,360470063002004,10
New York,360470063002006,12
New York,360470064001001,12
New York,360470064001002,14
New York,360470064001003,6
New York,360470064002000,12
New York,360470064002002,3
New York,360470064003000,16
New York,360470064003001,6
New York,360470064003002,5
New York,360470065001000,9
New York,360470065001001,10
New York,360470065002000,11
New York,360470065002001,13
New York,360470065003001,7
New York,360470065004000,11
New York,360470065004001,4
New York,360470065005000,10
New York,360470065005001,4
New York,360470065006000,11
New York,360470065006001,3
New York,360470065006002,5
New York,360470065006003,10
New York,360470065007000,10
New York,360470065007001,15
New York,360470065007002,12
New York,360470065007003,10
New York,360470065007005,3
New York,360470065007006,17
New York,360470066001000,15
New York,360470066001001,8
New York,360470066001002,14
New York,360470066002000,14
New York,360470066002001,18
New York,360470066003001,19
New York,360470066003002,10
New York,360470067001000,10
New York,360470067001001,8
New York,360470067002000,11
New York,360470067002001,4
New York,360470067003000,11
New York,360470067003001,1
New York,360470067004000,8
New York,360470067004001,8
New York,360470067005000,5
New York,360470067005001,4
New York,360470068002001,7
New York,360470068004001,1
New York,360470068004002,10
New York,360470069001000,7
New York,360470069003001,10
New York,360470069003002,7
New York,360470069004000,16
New York,360470070001000,4
New York,360470070001003,12
New York,360470070001004,1
New York,360470070002000,17
New York,360470070002001,13
New York,360470070002002,2
New York,360470070002003,9
New York,360470071001000,13
New York,360470071001001,14
New York,360470071002000,14
New York,360470071002002,11
New York,360470071002003,7
New York,360470072001000,12
New York,360470072001005,15
New York,360470074002001,14
New York,360470074003001,19
New York,360470074004000,16
New York,360470075001000,3
New York,360470075001001,14
New York,360470075001002,8
New York,360470075001003,6
New York,360470075002001,5
New York,360470075002002,5
New York,360470075002003,11
New York,360470075003000,3
New York,360470075003001,6
New York,360470075003002,10
New York,360470075003003,3
New York,360470075003005,1
New York,360470075003006,4
New York,360470075004000,6
New York,360470075004001,3
New York,360470075005000,5
New York,360470075005002,4
New York,360470076001000,15
New York,360470076002001,19
New York,360470076003001,17
New York,360470077001001,5
New York,360470077001002,9
New York,360470077001003,11
New York,360470077002000,5
New York,360470077002001,5
New York,360470077002002,6
New York,360470077002003,11
New York,360470077003000,2
New York,360470077003003,1
New York,360470077003004,2
New York,360470077003005,9
New York,360470077003007,5
New York,360470077003008,1
New York,360470077003012,8
New York,360470077003013,16
New York,360470077003015,4
New York,360470077004000,8
New York,360470077004001,12
New York,360470077004002,2
New York,360470077004003,11
New York,360470078003000,20
New York,360470078004001,20
New York,360470080003000,8
New York,360470080003001,11
New York,360470080003002,20
New York,360470082002000,20
New York,360470082003000,8
New York,360470082003002,4
New York,360470084001000,12
New York,360470084001001,10
New York,360470084002000,15
New York,360470084002003,8
New York,360470084003000,9
New York,360470084003001,13
New York,360470084003003,14
New York,360470084003004,15
New York,360470085001000,5
New York,360470085001004,3
New York,360470085002002,19
New York,360470085003005,6
New York,360470088001001,20
New York,360470088001002,16
New York,360470088002000,12
New York,360470088002002,10
New York,360470090001001,9
New York,360470090001002,20
New York,360470090001003,15
New York,360470090002002,19
New York,360470090002003,15
New York,360470092001000,19
New York,360470092001001,13
New York,360470092002000,18
New York,360470092002001,10
New York,360470092003000,7
New York,360470092003001,18
New York,360470092003002,2
New York,360470092003003,4
New York,360470094001000,13
New York,360470094001001,8
New York,360470094001002,18
New York,360470094002000,13
New York,360470094002001,14
New York,360470094002002,9
New York,360470096001001,19
New York,360470096002000,10
New York,360470096002001,10
New York,360470096003001,13
New York,360470096004000,14
New York,360470096004001,12
New York,360470098002001,19
New York,360470098003001,13
New York,360470100001001,16
New York,360470100003000,16
New York,360470100004001,15
New York,360470101001000,6
New York,360470101001001,9
New York,360470101001002,7
New York,360470101001003,9
New York,360470101001004,9
New York,360470101001005,10
New York,360470101002000,9
New York,360470101002001,13
New York,360470101002002,9
New York,360470101002003,18
New York,360470101002004,15
New York,360470101003000,13
New York,360470101003001,18
New York,360470101003002,7
New York,360470101003003,5
New York,360470101003004,8
New York,360470101003006,12
New York,360470102001000,20
New York,360470102001001,12
New York,360470102001002,13
New York,360470102002000,13
New York,360470102002001,11
New York,360470102002002,15
New York,360470102003001,20
New York,360470104001001,20
New York,360470104001002,16
New York,360470104002001,14
New York,360470106001000,16
New York,360470106001001,17
New York,360470106001002,14
New York,360470106002002,18
New York,360470106003001,14
New York,360470108001002,18
New York,360470108002000,6
New York,360470108002001,15
New York,360470108003001,15
New York,360470108003002,10
New York,360470110001000,7
New York,360470110001001,8
New York,360470110001003,7
New York,360470110001004,7
New York,360470110001005,15
New York,360470110001006,11
New York,360470110002000,11
New York,360470110002001,6
New York,360470110002002,1
New York,360470110002003,13
New York,360470112001001,8
New York,360470112001003,2
New York,360470112001004,4
New York,360470112001005,5
New York,360470112001006,13
New York,360470112001007,1
New York,360470112002000,15
New York,360470112002001,8
New York,360470112003000,12
New York,360470112003001,8
New York,360470112004000,12
